@relation segment-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute region-centroid-col numeric
@attribute region-centroid-row numeric
@attribute region-pixel-count numeric
@attribute short-line-density-5 numeric
@attribute short-line-density-2 numeric
@attribute vedge-mean numeric
@attribute vegde-sd numeric
@attribute hedge-mean numeric
@attribute hedge-sd numeric
@attribute intensity-mean numeric
@attribute rawred-mean numeric
@attribute rawblue-mean numeric
@attribute rawgreen-mean numeric
@attribute exred-mean numeric
@attribute exblue-mean numeric
@attribute exgreen-mean numeric
@attribute value-mean numeric
@attribute saturation-mean numeric
@attribute hue-mean numeric
@attribute class {brickface,sky,foliage,cement,window,path,grass}

@data
0.924901,0.045833,0,0,0,0.039924,0.000392,0.02236,0.000353,0.959469,0.963533,0.980118,0.932188,0.582031,0.455083,0.335864,0.980118,0.109655,0.151965,sky
0.806324,0.745833,0,0,0,0.043726,0.001006,0.036025,0.000811,0.344953,0.326581,0.402062,0.301636,0.625,0.484634,0.24668,0.402062,0.290788,0.178805,path
0.332016,0.7875,0,0,0,0.153993,0.00436,0.135404,0.003122,0.40847,0.380875,0.48159,0.356975,0.53711,0.576832,0.184061,0.48159,0.300181,0.171825,path
0.003953,0.325,0,0,0,0.041825,0.001778,0.057143,0.002522,0.132198,0.136953,0.158321,0.099766,0.863281,0.28487,0.335864,0.158321,0.402507,0.25384,brickface
0.592885,0.633333,0,0,0,0.070342,0.002304,0.406212,0.030288,0.278854,0.252026,0.318115,0.262664,0.585938,0.382979,0.447818,0.318851,0.263846,0.089132,path
1,0.616667,0,0,0,0.121673,0.007604,0.331676,0.110147,0.255358,0.228525,0.306332,0.226811,0.59375,0.433806,0.358634,0.306332,0.294845,0.123083,path
0.126482,0.3875,0,0.333333,0,0.053232,0.000971,0.068323,0.003636,0.140718,0.147488,0.164948,0.108339,0.875,0.277778,0.335864,0.164948,0.380367,0.25195,brickface
0.841897,0.625,0,0,0,0.127376,0.000736,0.257143,0.013649,0.281953,0.257699,0.329161,0.25487,0.603516,0.421986,0.368122,0.329161,0.298056,0.14304,path
0.964427,0.5375,0,0,0,0.005703,0.000281,0.013665,0.000536,0.00284,0.001621,0.005155,0.001559,0.863281,0.13948,0.56926,0.005155,0.240741,0.160731,window
0.980237,0.816667,0,0.666667,0,0.093156,0.000937,0.019876,0.000196,0.084689,0.069692,0.068483,0.116134,0.736328,0.06974,0.804553,0.10972,0.432389,0.890395,grass
0.750988,0.641667,0,0,0,0.011407,0.000179,0.054658,0.000823,0.099665,0.08752,0.09352,0.117693,0.751953,0.121749,0.705882,0.116348,0.318129,0.954073,grass
0.735178,0.104167,0,0,0,0.013308,0.000253,0.01118,0.000201,0.052414,0.034846,0.086156,0.033515,0.728516,0.3026,0.43833,0.086156,0.648657,0.160242,window
0.778656,0.716667,0,0,0,0.036122,0.001192,0.075776,0.001152,0.376711,0.356564,0.44109,0.327357,0.601564,0.527187,0.201139,0.44109,0.298622,0.180944,path
0.533597,0.3375,0,0,0,0.275665,0.045148,0.02236,0.000128,0.107411,0.085089,0.150221,0.083398,0.675782,0.359338,0.398481,0.150221,0.53355,0.157538,window
0,0.741667,0,0,0,0.047529,0.000467,0.277019,0.061022,0.164473,0.153971,0.194403,0.142634,0.742188,0.310874,0.411765,0.194403,0.233097,0.173365,path
0.478261,0,0,0,0,0.034221,0.000314,0.064596,0.003644,1,0.998381,1,1,0.527343,0.365248,0.533207,1,0.092773,0.088428,sky
0.130435,0.658333,0,0,0,0.028517,0.00051,0.036025,0.000635,0.089337,0.077796,0.064801,0.126266,0.759766,0.030733,0.844403,0.119293,0.463569,0.852474,grass
0.027668,0.629167,0,0.333333,0,0.055133,0.00208,0.007453,0.000096,0.058353,0.048622,0.079529,0.045206,0.783203,0.243499,0.480076,0.079529,0.484805,0.1691,cement
0.790514,0.3375,0,0,0,0.028517,0.000213,0.017391,0.000214,0.629746,0.546192,0.765092,0.56586,0.058595,0.929078,0.083492,0.765092,0.35122,0.135618,sky
0.664032,0.520833,0,0,0,0.009506,0.000063,0.018634,0.000152,0.014459,0.004862,0.032401,0.004677,0.798828,0.217494,0.506641,0.032401,0.877513,0.160731,window
0.683794,0.1625,0,0,0,0.034221,0.000766,0.021118,0.000687,0.749031,0.690438,0.83358,0.71473,0.19922,0.712766,0.294117,0.83358,0.247337,0.119625,sky
0.272727,0.25,0,0.333333,0,0.072243,0.001823,0.063354,0.001499,0.158792,0.159644,0.196613,0.117693,0.826172,0.347518,0.271347,0.196613,0.43357,0.232898,brickface
0.462451,0.65,0,0.333333,0,0.030418,0.000523,0.045963,0.000719,0.10173,0.094003,0.091311,0.120031,0.783203,0.101655,0.70778,0.113402,0.248449,0.905366,grass
0.454545,0.975,0,0.333333,0,0.047529,0.000556,0.049689,0.002843,0.099148,0.081037,0.086892,0.129384,0.708985,0.092199,0.795067,0.122238,0.389695,0.920546,grass
0.782609,0.454167,0,0,0,0.119772,0.004112,0.186335,0.03892,0.274207,0.258509,0.316642,0.243959,0.667968,0.397163,0.34535,0.316642,0.272752,0.168795,cement
0.474308,0.2125,0,0,0,0.019011,0.000209,0.024845,0.000406,0.874258,0.848459,0.919736,0.849568,0.394532,0.554373,0.358634,0.919736,0.161658,0.123237,sky
0.920949,0.195833,0,0,0,0.039924,0.000392,0.02236,0.000385,0.64937,0.56402,0.787188,0.584565,0.039064,0.945627,0.075902,0.787188,0.348863,0.135022,sky
0.079051,0.466667,0,0,0,0.030418,0.000388,0.02236,0.000256,0.134521,0.114263,0.174521,0.111457,0.681641,0.352246,0.404175,0.174521,0.408913,0.157122,cement
0.363636,0.075,0,0,0,0.041825,0.00124,0.031056,0.001135,0.895688,0.86791,0.946245,0.867498,0.373048,0.583924,0.332069,0.946245,0.166484,0.126317,sky
0.335968,0.520833,0,0,0,0.13308,0.004228,0.047205,0.001725,0.084947,0.048622,0.138439,0.063133,0.582031,0.405437,0.41556,0.138439,0.695755,0.131186,foliage
0.802372,0.004167,0,0,0,0.026616,0.000523,0.039752,0.000566,0.888458,0.842792,0.948452,0.867498,0.246094,0.62766,0.3852,0.948452,0.19252,0.108521,sky
0.592885,0.633333,0,0,0,0.070342,0.002304,0.406212,0.030288,0.278854,0.252026,0.318115,0.262664,0.585938,0.382979,0.447818,0.318851,0.263846,0.089132,path
0.98419,0.316667,0,0,0,0.024715,0.000243,0.013665,0.00027,0.077717,0.048622,0.129603,0.050662,0.63672,0.395981,0.377609,0.129603,0.659329,0.153248,window
0.992095,0.066667,0,0,0,0.043726,0.000601,0.02236,0.000417,0.950169,0.950566,0.964656,0.932967,0.558594,0.423168,0.409867,0.964656,0.10447,0.132008,sky
0.667984,0.320833,0,0,0,0.024715,0.000393,0.018634,0.000331,0.155694,0.132901,0.194403,0.136398,0.656251,0.351064,0.43074,0.194403,0.378615,0.141458,window
0.434783,0.979167,0,0,0,0.108365,0.002112,0.130435,0.002967,0.180481,0.153971,0.148748,0.239282,0.621095,0.017731,1,0.226068,0.388973,0.889845,grass
0.833992,0.154167,0,0,0,0.019011,0.000254,0.012422,0.000053,0.853086,0.818476,0.915315,0.819173,0.337892,0.630023,0.29222,0.915315,0.187362,0.129559,sky
0.537549,0.633333,0,0,0,0.04943,0.000792,0.422361,0.003997,0.273949,0.246354,0.315169,0.25643,0.582031,0.391253,0.43833,0.315169,0.284813,0.109825,path
0.87747,0.541667,0,0.333333,0,0.072243,0.001823,0.017391,0.000118,0.068681,0.04376,0.10972,0.049104,0.669921,0.341607,0.432637,0.10972,0.640224,0.144272,window
0.284585,0.083333,0,0,0,0.019011,0.000459,0.019876,0.000248,0.884331,0.842792,0.948452,0.855025,0.277344,0.646572,0.324478,0.948452,0.192456,0.120043,sky
0.29249,0.5,0,0,0,0.007605,0.00003,0.007453,0.000032,0.003615,0,0.010309,0,0.845703,0.160756,0.552182,0.010309,1,0.160731,foliage
0.679842,0.341667,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.6917,0.504167,0,0,0,0.01711,0.000123,0.021118,0.000238,0.040021,0.054295,0.041237,0.024941,0.962891,0.143026,0.466793,0.050074,0.529982,0.392303,brickface
0.683794,0.354167,0,0.666667,0,0.076046,0.000694,0.021118,0.000635,0.384457,0.394652,0.404271,0.353077,0.81836,0.314421,0.332069,0.404271,0.174579,0.224012,cement
0.600791,0.754167,0,0,0,0.11597,0.001796,0.16646,0.002983,0.37258,0.345219,0.43078,0.33671,0.550782,0.496454,0.299811,0.43078,0.272721,0.148919,path
0.909091,0.333333,0,0,0,0.01711,0.000281,0.012422,0.000124,0.041828,0.033225,0.064801,0.025721,0.796875,0.248227,0.459203,0.064801,0.620651,0.187722,window
0.620553,0.729167,0,0,0,0.030418,0.000344,0.03354,0.001306,0.084173,0.068071,0.071429,0.113016,0.728516,0.086288,0.785578,0.106775,0.428864,0.9077,grass
0.3083,0.3875,0,0.333333,0,0.032319,0.000377,0.03354,0.000729,0.455204,0.435981,0.516936,0.407637,0.582031,0.533097,0.210625,0.516936,0.254697,0.175382,cement
0.72332,0.775,0,0,0,0.104563,0.003282,0.101864,0.001981,0.083398,0.06483,0.063328,0.122369,0.710938,0.050827,0.859581,0.115611,0.515187,0.881425,grass
0.885375,0.329167,0,0,0,0.013308,0.000253,0.012422,0.000329,0.045959,0.034036,0.074374,0.02728,0.771484,0.275414,0.440228,0.074374,0.651153,0.178827,window
0.513834,0.475,0,0,0,0.020913,0.000377,0.01118,0.000216,0.009553,0,0.025773,0.001559,0.800781,0.208038,0.519924,0.025773,1,0.154649,foliage
0.094862,0.4375,0,0,0,0.032319,0.000153,0.106832,0.002233,0.112833,0.123987,0.132548,0.08106,0.916016,0.249409,0.341556,0.140648,0.447187,0.31838,brickface
0.667984,0.458333,0,0,0,0.074145,0.00185,0.06087,0.001389,0.225666,0.209077,0.268778,0.195635,0.677735,0.388889,0.349147,0.268778,0.313427,0.1726,cement
0.549407,0.625,0,0,0,0.009506,0.00033,0.017391,0.000448,0.109734,0.090761,0.094992,0.143413,0.699219,0.082742,0.819734,0.135493,0.390957,0.912034,grass
0.229249,0.316667,0,0,0.5,0.382131,0.085587,0.295652,0.050514,0.119288,0.089141,0.155375,0.109899,0.615234,0.329787,0.504744,0.155375,0.652043,0.105957,foliage
0.822134,0.991667,0,0,0,0.08365,0.00366,0.062112,0.003035,0.073328,0.055105,0.053755,0.111457,0.716797,0.050827,0.853889,0.105302,0.533307,0.88016,grass
0.379447,0.6875,0,0,0,0.026616,0.000661,0.053416,0.000943,0.154661,0.138574,0.131075,0.194855,0.705078,0.050827,0.865275,0.184094,0.316041,0.884062,grass
0.312253,0.35,0,0,0,0.041825,0.001016,0.021118,0.000398,0.149239,0.155591,0.176731,0.113795,0.869141,0.295509,0.313092,0.176731,0.390436,0.249928,brickface
0.229249,0.366667,0,0,0,0.026616,0.000837,0.02236,0.000256,0.014201,0.00081,0.036819,0.003118,0.771484,0.239953,0.497153,0.036819,0.986111,0.151366,foliage
0.023715,0.329167,0,0,0,0.043726,0.000861,0.054658,0.001456,0.032533,0.018639,0.038292,0.03975,0.761719,0.163121,0.629981,0.041237,0.665344,0,foliage
0.549407,0.033333,0,0.333333,0,0.036122,0.000556,0.042236,0.001432,0.768913,0.712318,0.863032,0.722523,0.207032,0.763594,0.204933,0.863032,0.249895,0.131974,sky
0.822134,0.991667,0,0,0,0.08365,0.002405,0.064596,0.002746,0.059644,0.058347,0.050074,0.070927,0.84375,0.095745,0.658444,0.06701,0.309022,0.839653,grass
0.407115,0.420833,0,0,0,0.020913,0.000253,0.023603,0.000514,0.412343,0.380875,0.486008,0.36399,0.507812,0.580379,0.206831,0.486008,0.293681,0.163429,cement
0.383399,0.3875,0,0,0,0.076046,0.00366,0.03354,0.000954,0.13039,0.140194,0.153903,0.095869,0.900391,0.271868,0.320683,0.153903,0.410009,0.270352,brickface
0.13834,0.558333,0,0,0,0.009506,0.000198,0.028571,0.001488,0.005939,0.002431,0.009573,0.005456,0.845703,0.146572,0.574952,0.009573,0.251852,0.086854,foliage
0.075099,0.441667,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,foliage
0.814229,0.195833,0,0,0,0.026616,0.000347,0.019876,0.000421,0.769429,0.712318,0.849041,0.738889,0.203126,0.693853,0.320683,0.849041,0.237567,0.116246,sky
0.905138,0.704167,0,0.333333,0,0.038023,0.000523,0.043478,0.000911,0.096567,0.070503,0.086892,0.131722,0.652343,0.104019,0.831119,0.124448,0.486883,0.936199,grass
0.209486,0.333333,0,0,0,0.04943,0.001554,0.018634,0.000184,0.022721,0.004052,0.053019,0.008574,0.730469,0.27896,0.474383,0.053019,0.944811,0.145108,foliage
0.636364,0.229167,0,0,0,0.070342,0.000961,0.206211,0.005102,0.296928,0.299028,0.316642,0.273577,0.789063,0.293145,0.394686,0.316642,0.184999,0.204109,cement
0.750988,0.375,0,0,0,0.038023,0.000786,0.024845,0.000856,0.313969,0.284441,0.378497,0.273577,0.554688,0.513002,0.26945,0.378497,0.322733,0.160748,cement
0.818182,0.595833,0,0,0.5,0.399241,0.126918,0.021118,0.000494,0.060677,0.04295,0.092047,0.044427,0.72461,0.293145,0.457305,0.092047,0.771517,0.165382,window
0.679842,0.6125,0,0.333333,0,0.064639,0.003705,0.026087,0.000345,0.058353,0.051864,0.078056,0.043648,0.806641,0.236406,0.468691,0.078056,0.472975,0.192843,cement
0.537549,0.3375,0,0,0,0.252852,0.007442,0.017391,0.000248,0.069455,0.051864,0.103093,0.050662,0.722656,0.306147,0.43833,0.103093,0.608437,0.160342,window
0.588933,0.425,0,0,0,0.01711,0.000258,0.017391,0.00015,0.038988,0.051864,0.044183,0.021044,0.953125,0.161939,0.44592,0.047128,0.579365,0.355658,brickface
0.55336,0.025,0,0.333333,1,0.127376,0.004486,0.111801,0.001673,0.310871,0.294165,0.357879,0.276694,0.648437,0.427896,0.314991,0.357879,0.268186,0.171621,cement
0.482213,0.7625,0,0,0,0.087453,0.0018,0.203727,0.005564,0.423962,0.396272,0.496318,0.373342,0.531251,0.576832,0.189753,0.496318,0.292382,0.171019,path
0.118577,0.129167,0,0.333333,0,0.043726,0.000691,0.021118,0.000558,0.885621,0.853323,0.939618,0.85814,0.343751,0.598109,0.337761,0.939618,0.174634,0.123497,sky
0.166008,0.541667,0,0,0,0.015209,0.000174,0.003727,0.000132,0.005422,0,0.015464,0,0.832031,0.177305,0.538899,0.015464,1,0.160731,window
0.944664,0.754167,0,0,0,0.081749,0.000652,0.098137,0.001717,0.320425,0.295787,0.385125,0.275135,0.587891,0.515366,0.233397,0.385125,0.325608,0.173901,path
0.660079,0.720833,0,0,0,0.159696,0.001533,0.130435,0.001306,0.336433,0.320098,0.388807,0.29618,0.642579,0.459811,0.26945,0.388807,0.278195,0.178944,path
0.12253,0.675,0,0,0,0.058935,0.001796,0.201242,0.004869,0.3039,0.288493,0.350515,0.2689,0.660157,0.42435,0.309297,0.350515,0.266914,0.1769,path
0.01581,0.3375,0,0,0,0.045627,0.000493,0.048447,0.000922,0.13039,0.136953,0.157585,0.09509,0.876953,0.289598,0.314991,0.157585,0.42886,0.253148,brickface
0.300395,0.279167,0,0,0,0.076046,0.00236,0.044721,0.004232,0.171444,0.175041,0.206922,0.130164,0.841797,0.339244,0.26945,0.206922,0.401965,0.24263,brickface
0.13834,0.816667,0,0,0,0.093156,0.003206,0.144099,0.002021,0.396077,0.367909,0.464653,0.34996,0.53711,0.55201,0.223909,0.464653,0.290668,0.166093,path
0.806324,0.7625,0,0,0,0.055133,0.00121,0.120497,0.002195,0.287891,0.270665,0.334315,0.25487,0.652343,0.419621,0.324478,0.334315,0.28056,0.170349,path
0.359684,0.325,0,0,0,0.068441,0.001275,0.027329,0.000691,0.410794,0.371961,0.493372,0.360092,0.455078,0.622932,0.189753,0.493372,0.317871,0.158301,cement
0.58498,0.725,0,0,0,0.053232,0.001077,0.068323,0.001389,0.34392,0.330632,0.394698,0.302415,0.66211,0.453901,0.259961,0.394698,0.275889,0.1847,path
0.162055,0.216667,0,0.333333,0,0.051331,0.001109,0.043478,0.001777,0.155952,0.148298,0.196613,0.120031,0.765625,0.36052,0.309297,0.196613,0.422651,0.208202,brickface
0.324111,0.3,0,0.333333,0,0.026616,0.000792,0.037267,0.002244,0.347536,0.335495,0.394698,0.308651,0.669921,0.437352,0.278937,0.394698,0.260605,0.183726,cement
0.616601,0.308333,0,0,0,0.041825,0.001252,0.004969,0.000124,0.131939,0.106159,0.178203,0.10756,0.642579,0.381797,0.394686,0.178203,0.459024,0.149476,window
0.114625,0.379167,0,0,0,0.041825,0.00012,0.029814,0.000577,0.141235,0.148298,0.165685,0.108339,0.876953,0.27896,0.332069,0.165685,0.381059,0.251997,brickface
0.683794,0.425,0,0,0,0.085551,0.00102,0.02236,0.000673,0.221535,0.178282,0.290132,0.190179,0.486328,0.510638,0.339658,0.290132,0.441507,0.136295,window
0.988142,0.85,0,0.333333,0,0.051331,0.00205,0.062112,0.001817,0.086496,0.067261,0.076583,0.115354,0.705078,0.100473,0.785578,0.108983,0.441049,0.92772,grass
0.56917,0.725,0,0.333333,0,0.095057,0.002276,0.049689,0.001408,0.392204,0.363858,0.463181,0.343725,0.53711,0.562648,0.206831,0.463181,0.302283,0.168066,path
0.826087,0.591667,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.047431,0.258333,0,0,0,0.047529,0.000736,0.058385,0.002257,0.132972,0.140194,0.159794,0.097428,0.880859,0.288416,0.313092,0.159794,0.421504,0.257218,brickface
0.936759,0.183333,0,0,0,0.024715,0.000495,0.02236,0.000402,0.792414,0.736629,0.876287,0.75604,0.205079,0.719859,0.277039,0.876287,0.235894,0.122604,sky
0.023715,0.429167,0,0,0,0.039924,0.000795,0.047205,0.000919,0.101214,0.117504,0.113402,0.072486,0.957031,0.210402,0.364326,0.115611,0.408644,0.315586,brickface
0.134387,0.233333,0,0.333333,0,0.091255,0.001145,0.085714,0.0014,0.73948,0.671799,0.832108,0.705379,0.136719,0.749409,0.296014,0.832108,0.26644,0.116234,sky
0.719368,0.7125,0,0,0,0.096958,0.002112,0.079503,0.001848,0.411052,0.385738,0.486008,0.355416,0.552735,0.586288,0.1537,0.486008,0.308825,0.178052,path
0.790514,0.625,0,0,0,0.087453,0.000523,0.257143,0.06972,0.291506,0.26094,0.340942,0.268121,0.554688,0.434988,0.394686,0.340942,0.302983,0.119343,path
0.3083,0.1375,0,0,0,0.167301,0.003229,0.047205,0.000814,0.408987,0.365478,0.500736,0.353077,0.421875,0.666667,0.151803,0.500736,0.339917,0.159335,cement
0.264822,0.433333,0,0,0,0.114068,0.003131,0.06087,0.002014,0.181513,0.134522,0.258468,0.144973,0.472656,0.541371,0.303605,0.258468,0.523538,0.161366,foliage
0.173913,0.808333,0,0,0,0.06654,0.002213,0.074534,0.001825,0.350376,0.327391,0.409425,0.30943,0.589844,0.495272,0.263758,0.409425,0.287573,0.169151,path
0.13834,0.966667,0,0.333333,0,0.064639,0.001867,0.044721,0.000513,0.092951,0.072123,0.080265,0.126266,0.691407,0.088652,0.817836,0.119293,0.452229,0.915957,grass
0.948617,0.270833,0,0,0,0.028517,0.000213,0.029814,0.000513,0.627939,0.543761,0.772462,0.554948,0.054687,0.972813,0.017078,0.772462,0.360194,0.141504,sky
0.537549,0.391667,0,0,0.5,0.36692,0.016645,0.698136,0.469174,0.298736,0.26094,0.349043,0.281371,0.500001,0.440898,0.43833,0.349043,0.37578,0.112359,foliage
0.715415,0.116667,0,0,0,0.188213,0.005786,0.013665,0.000635,0.066357,0.053485,0.094992,0.048324,0.757813,0.281323,0.444023,0.094992,0.576021,0.170576,window
0.019763,0.179167,0,0,0,0.020912,0.000108,0.021118,0.000398,0.814102,0.795786,0.877758,0.763055,0.46875,0.62766,0.168881,0.877758,0.181149,0.163312,sky
0.233202,0.4375,0,0,0,0.024715,0.000393,0.017391,0.000248,0.163181,0.141005,0.208394,0.136398,0.658204,0.384161,0.375711,0.208394,0.392149,0.158941,window
0.035573,0.883333,0,0.333333,0,0.051331,0.001079,0.079503,0.002127,0.104828,0.100486,0.08542,0.129384,0.806641,0.059102,0.75332,0.122238,0.330665,0.838558,grass
0.976285,0.7875,0,0,0,0.047529,0.000961,0.039752,0.000842,0.321457,0.301459,0.374816,0.283709,0.621095,0.460993,0.288425,0.374816,0.286663,0.170273,path
0.588933,0.6125,0,0,0,0.074145,0.001647,0.031056,0.000302,0.058869,0.051054,0.081001,0.042868,0.796875,0.248227,0.459203,0.081001,0.503086,0.186277,cement
0.29249,0.158333,0,0,0,0.028517,0.000392,0.026087,0.000505,0.8882,0.853323,0.948452,0.856583,0.32422,0.628841,0.3074,0.948452,0.182398,0.126303,sky
0.628458,0.733333,0,0.333333,0,0.089354,0.001953,0.114286,0.002552,0.344953,0.32577,0.403534,0.300857,0.619142,0.491726,0.240986,0.403534,0.297341,0.178293,path
0.324111,0.55,0,0,0,0.043726,0.001113,0.027329,0.000393,0.35115,0.313615,0.429308,0.303974,0.484376,0.58747,0.218217,0.429308,0.341229,0.158261,cement
0.335968,0.2625,0,0.333333,0,0.045627,0.001569,0.014907,0.000096,0.15621,0.158023,0.191458,0.116913,0.833985,0.334515,0.28463,0.191458,0.422206,0.236501,brickface
0.695652,0.270833,0,0,0,0.047529,0.001368,0.335404,0.008282,0.20785,0.209077,0.221649,0.191737,0.8125,0.243499,0.451613,0.221649,0.200662,0.193017,cement
0.411067,0.758333,0,0,0,0.110266,0.001921,0.064596,0.001571,0.419056,0.387358,0.49779,0.365548,0.503907,0.606383,0.168881,0.49779,0.308465,0.168623,path
0.719368,0.591667,0,0,0,0.171103,0.012369,0.067081,0.004969,0.195198,0.155591,0.256996,0.167576,0.521485,0.471631,0.368122,0.256996,0.447745,0.135628,cement
0.067194,0.229167,0,0,0,0.296578,0.009166,0.24472,0.003815,0.27808,0.235818,0.328424,0.265003,0.474609,0.43617,0.470588,0.328424,0.350169,0.103831,foliage
0.498024,0.445833,0,0,0,0.395439,0.010315,0.018634,0.000499,0.23935,0.224474,0.276141,0.214341,0.685547,0.361702,0.3852,0.276141,0.293949,0.163563,cement
0.992095,0.708333,0,0,0,0.034221,0.000638,0.045963,0.00147,0.113607,0.098866,0.092047,0.150428,0.728516,0.050827,0.842504,0.14212,0.385555,0.877562,grass
0.403162,0.475,0,0,0,0.032319,0.000835,0.018634,0.000499,0.012394,0.003241,0.025773,0.007015,0.802735,0.195035,0.538899,0.025773,0.923809,0.136504,foliage
0.043478,0.595833,0,0,0,0.110266,0.003077,0.052174,0.002308,0.137362,0.10859,0.189249,0.109899,0.619142,0.410166,0.371917,0.189249,0.479715,0.152586,cement
0.976285,0.175,0,0,0,0.024715,0.000288,0.018634,0.000505,0.939586,0.935169,0.966127,0.914258,0.527343,0.478723,0.351044,0.966127,0.121119,0.139901,sky
0.679842,0.425,0,0,0,0.01711,0.000303,0.029814,0.000769,0.927965,0.909241,0.965392,0.904908,0.427735,0.528369,0.368122,0.965392,0.144134,0.124322,sky
0.264822,0.4,0,0.333333,0,0.038023,0.003167,0.024845,0.001849,0.012394,0.001621,0.030191,0.003897,0.791016,0.216312,0.516129,0.030191,0.981482,0.15191,foliage
0.83004,0.533333,0,0,0,0.011407,0.00009,0.006211,0.000045,0.036406,0.023501,0.063328,0.020265,0.767578,0.265957,0.459203,0.063328,0.696605,0.169164,window
0.031621,0.3375,0,0,0,0.047529,0.002439,0.055901,0.000633,0.132972,0.136953,0.159794,0.100545,0.857422,0.288416,0.335864,0.159794,0.401025,0.249376,brickface
0.01581,0.375,0,0,0,0.079848,0.00233,0.039752,0.000438,0.117997,0.133711,0.131811,0.088075,0.947266,0.222222,0.354839,0.13402,0.376852,0.310211,brickface
0.343874,0.333333,0,0,0,0.036122,0.000835,0.016149,0.000557,0.731219,0.675041,0.818111,0.692126,0.222657,0.719859,0.259961,0.818111,0.250204,0.125855,sky
0.102767,0.2125,0,0,0,0.038023,0.000568,0.037267,0.000962,0.873742,0.844411,0.92415,0.847232,0.36914,0.578014,0.34535,0.92415,0.169635,0.12353,sky
0.051383,0.454167,0,0,0,0.011407,0.000134,0.009938,0.000214,0.011103,0,0.025773,0.006235,0.789063,0.200946,0.542694,0.025773,1,0.123277,foliage
1,0.258333,0,0,0,0.228137,0.007931,0.21118,0.008894,0.241932,0.149919,0.37997,0.183943,0.126954,0.849882,0.144213,0.37997,0.651133,0.133458,foliage
0.324111,0.354167,0,0,0,0.01711,0.000463,0.014907,0.000372,0.136587,0.111021,0.188512,0.106001,0.642579,0.410166,0.349147,0.188512,0.472764,0.162139,window
0.620553,0.595833,0,0,0,0.032319,0.001093,0.004969,0.000291,0.004389,0.003241,0.0081,0.001559,0.863281,0.146572,0.557875,0.0081,0.277778,0.200204,window
0.936759,0.258333,0,0,0,0.077947,0.001417,0.03354,0.000564,0.303383,0.28282,0.351252,0.272018,0.623048,0.43026,0.335864,0.351252,0.274334,0.160391,cement
0.636364,0.745833,0,0,0,0.104563,0.001072,0.136646,0.003764,0.399691,0.371961,0.463917,0.357754,0.539063,0.531915,0.254269,0.463917,0.279561,0.157738,path
0.505929,0.608333,0,0,0,0.08365,0.00357,0.049689,0.00124,0.161374,0.132901,0.212076,0.13484,0.613281,0.410166,0.377609,0.212076,0.430239,0.148044,cement
0.731225,0.004167,0,0,0,0.015209,0.000274,0.052174,0.001418,0.043636,0.028363,0.07511,0.024941,0.748047,0.289598,0.440228,0.07511,0.687302,0.166895,window
0.482213,0.2375,0,0,0,0.032319,0.000579,0.016149,0.000414,0.748515,0.687197,0.837258,0.712394,0.179689,0.732861,0.280836,0.837258,0.25416,0.120318,sky
0.051383,0.5625,0,0.333333,0,0.030418,0.000478,0.024845,0.000534,0.073845,0.058347,0.103829,0.056898,0.736328,0.289598,0.451613,0.103829,0.487864,0.158276,cement
0.328063,0.2125,0,0,0,0.024715,0.000495,0.021118,0.000557,0.425511,0.389789,0.505154,0.374901,0.472656,0.612294,0.189753,0.505154,0.303179,0.160843,cement
